epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1616.09,0.77545,0.62987,0.00791,0.8497,0.86583,0.89745,0.77173,0.58241,0.49174,0.00977,0.00105106,0.00105106,0.00105106
17,1717.17,0.76156,0.60683,0.00773,0.84755,0.88377,0.90503,0.77302,0.57099,0.43864,0.00955,0.00104298,0.00104298,0.00104298
18,1817.4,0.75992,0.59504,0.00778,0.85411,0.85811,0.90616,0.77836,0.57495,0.44594,0.0096,0.00103442,0.00103442,0.00103442
19,1918.11,0.73223,0.5751,0.00747,0.85434,0.87754,0.90533,0.78175,0.5482,0.48254,0.00916,0.00102539,0.00102539,0.00102539
20,2018.94,0.74589,0.59094,0.00763,0.87171,0.89088,0.91342,0.79025,0.56465,0.41994,0.00943,0.0010159,0.0010159,0.0010159
21,2119.94,0.7338,0.57572,0.00745,0.86823,0.87882,0.90684,0.77193,0.60586,0.46101,0.01013,0.00100597,0.00100597,0.00100597
22,2220.34,0.74787,0.56831,0.00761,0.86992,0.88948,0.9156,0.79442,0.54806,0.4394,0.00919,0.000995597,0.000995597,0.000995597
23,2321.56,0.71276,0.54259,0.00719,0.85728,0.87471,0.90277,0.77059,0.55936,0.46432,0.00933,0.000984795,0.000984795,0.000984795
24,2421.84,0.71363,0.55592,0.00731,0.87608,0.9161,0.92532,0.79459,0.56176,0.42271,0.00934,0.000973575,0.000973575,0.000973575
25,2522.78,0.71404,0.56529,0.00728,0.87188,0.9111,0.91451,0.78499,0.57129,0.42579,0.00959,0.000961948,0.000961948,0.000961948
26,2623.13,0.70198,0.53869,0.00715,0.85109,0.91222,0.91437,0.79015,0.55868,0.43781,0.00935,0.000949925,0.000949925,0.000949925
27,2723.65,0.69361,0.52643,0.00713,0.86211,0.92486,0.92327,0.79433,0.5646,0.41646,0.00951,0.000937518,0.000937518,0.000937518
28,2823.98,0.68577,0.50951,0.00689,0.87701,0.89327,0.91996,0.80915,0.52703,0.42035,0.00881,0.00092474,0.00092474,0.00092474
29,2925.16,0.68886,0.53065,0.00701,0.87828,0.89185,0.92718,0.80586,0.54201,0.42052,0.00909,0.000911603,0.000911603,0.000911603
30,3025.04,0.68405,0.50268,0.00691,0.84914,0.91565,0.92432,0.80832,0.53457,0.41478,0.00889,0.00089812,0.00089812,0.00089812
31,3125.21,0.67559,0.49125,0.00692,0.87044,0.90138,0.93307,0.81637,0.54323,0.4126,0.00913,0.000884305,0.000884305,0.000884305
32,3226.32,0.67643,0.50339,0.00684,0.87085,0.89153,0.92899,0.81641,0.53156,0.42811,0.00887,0.00087017,0.00087017,0.00087017
33,3327.31,0.66871,0.50511,0.00672,0.90314,0.91428,0.92691,0.81412,0.53169,0.39075,0.00885,0.00085573,0.00085573,0.00085573
34,3427.71,0.67088,0.50318,0.00673,0.87669,0.91648,0.92696,0.81628,0.50673,0.39349,0.00846,0.000841,0.000841,0.000841
35,3527.98,0.67129,0.4978,0.00676,0.89352,0.87486,0.91972,0.81069,0.5223,0.40195,0.00877,0.000825993,0.000825993,0.000825993
36,3628.32,0.65151,0.49005,0.00655,0.86675,0.9233,0.93054,0.82333,0.50963,0.4027,0.00853,0.000810725,0.000810725,0.000810725
37,3729.32,0.64724,0.4722,0.00658,0.85574,0.9032,0.92699,0.80045,0.5628,0.40877,0.00939,0.00079521,0.00079521,0.00079521
38,3829.24,0.65932,0.49177,0.00674,0.88803,0.90262,0.92291,0.80691,0.52579,0.40434,0.00875,0.000779464,0.000779464,0.000779464
39,3929.64,0.63854,0.45097,0.00645,0.86148,0.92212,0.9249,0.81444,0.51267,0.38909,0.00857,0.000763503,0.000763503,0.000763503
40,4030.42,0.64449,0.45393,0.00644,0.87668,0.91134,0.92959,0.82069,0.50215,0.40907,0.0084,0.000747342,0.000747342,0.000747342
41,4130.85,0.62949,0.44698,0.00635,0.88627,0.89211,0.92563,0.81144,0.51292,0.4218,0.00855,0.000730997,0.000730997,0.000730997
42,4231.42,0.63042,0.43995,0.00634,0.8815,0.91903,0.93102,0.8197,0.51399,0.40889,0.00855,0.000714485,0.000714485,0.000714485
43,4331.82,0.63553,0.43314,0.0064,0.85278,0.92175,0.9276,0.82086,0.49414,0.42144,0.00825,0.000697821,0.000697821,0.000697821
44,4431.38,0.62926,0.44203,0.00631,0.88029,0.90692,0.92327,0.81981,0.49531,0.42359,0.00827,0.000681022,0.000681022,0.000681022
45,4531.77,0.61022,0.43077,0.00613,0.86303,0.92696,0.92512,0.82145,0.49083,0.37824,0.00818,0.000664104,0.000664104,0.000664104
46,4632.26,0.60894,0.40871,0.00616,0.88488,0.92039,0.93773,0.82859,0.49423,0.37749,0.00823,0.000647085,0.000647085,0.000647085
47,4731.86,0.6059,0.40887,0.00613,0.86668,0.90449,0.92506,0.8203,0.50308,0.42622,0.00838,0.000629981,0.000629981,0.000629981
48,4832.35,0.61283,0.40379,0.00609,0.87412,0.91887,0.91658,0.80751,0.50651,0.44387,0.00843,0.000612809,0.000612809,0.000612809
49,4932.75,0.60632,0.41258,0.0061,0.88216,0.8996,0.92097,0.8194,0.49004,0.40251,0.00819,0.000595586,0.000595586,0.000595586
50,5033.13,0.59058,0.40524,0.00589,0.87366,0.90644,0.91762,0.81049,0.49283,0.45382,0.00821,0.000578329,0.000578329,0.000578329
51,5133.23,0.59321,0.37862,0.00599,0.89582,0.89973,0.9296,0.83027,0.47921,0.43084,0.00797,0.000561055,0.000561055,0.000561055
52,5233.82,0.58612,0.38887,0.00596,0.9013,0.88116,0.9227,0.81686,0.48288,0.44069,0.00805,0.000543781,0.000543781,0.000543781
53,5334.19,0.58523,0.40148,0.00584,0.88104,0.87823,0.92381,0.81973,0.48565,0.43416,0.00811,0.000526524,0.000526524,0.000526524
54,5434.46,0.57899,0.37728,0.00589,0.87899,0.88967,0.92667,0.82025,0.48944,0.41684,0.00818,0.000509301,0.000509301,0.000509301
55,5532.98,0.58779,0.3815,0.00586,0.90487,0.89998,0.92561,0.8235,0.48916,0.42874,0.00813,0.000492129,0.000492129,0.000492129
56,5633.34,0.57318,0.36426,0.00573,0.87659,0.91479,0.92784,0.8259,0.47349,0.41072,0.00789,0.000475025,0.000475025,0.000475025
57,5733.67,0.5704,0.36942,0.00576,0.89625,0.89761,0.92688,0.82517,0.49065,0.41632,0.00819,0.000458006,0.000458006,0.000458006
58,5833.68,0.56599,0.3579,0.00562,0.87179,0.91408,0.92222,0.82183,0.47736,0.43766,0.00793,0.000441088,0.000441088,0.000441088
59,5932.66,0.56125,0.3629,0.00565,0.86172,0.90292,0.92041,0.81774,0.47768,0.43274,0.00794,0.000424289,0.000424289,0.000424289
60,6032.79,0.55991,0.34669,0.00563,0.88155,0.90023,0.92547,0.8211,0.4846,0.46258,0.00809,0.000407625,0.000407625,0.000407625
61,6132.93,0.55646,0.3529,0.0056,0.84686,0.93227,0.92302,0.81898,0.48079,0.42518,0.00799,0.000391113,0.000391113,0.000391113
62,6233.39,0.55642,0.34672,0.00559,0.87631,0.87933,0.91994,0.8179,0.47441,0.43597,0.00788,0.000374768,0.000374768,0.000374768
63,6333.29,0.54734,0.3298,0.0055,0.88697,0.88396,0.92213,0.82083,0.47235,0.44918,0.00788,0.000358607,0.000358607,0.000358607
64,6432.19,0.54513,0.34149,0.00546,0.89685,0.888,0.92601,0.82564,0.47136,0.43979,0.00785,0.000342646,0.000342646,0.000342646
65,6532.78,0.54143,0.33644,0.00551,0.88103,0.87544,0.92322,0.82494,0.47006,0.43899,0.00783,0.0003269,0.0003269,0.0003269
66,6633.06,0.53955,0.33069,0.00534,0.89392,0.90898,0.93169,0.83017,0.4696,0.44362,0.00781,0.000311385,0.000311385,0.000311385
67,6733.37,0.52928,0.33139,0.00531,0.8849,0.90465,0.91951,0.81823,0.47323,0.45765,0.00789,0.000296117,0.000296117,0.000296117
68,6833.3,0.53332,0.31993,0.00538,0.88772,0.91114,0.92346,0.82585,0.47815,0.45729,0.00798,0.00028111,0.00028111,0.00028111
69,6933.21,0.52838,0.31606,0.00534,0.89244,0.9091,0.91821,0.81631,0.4692,0.43763,0.00782,0.00026638,0.00026638,0.00026638
70,7033.52,0.53444,0.31508,0.00531,0.88308,0.92012,0.92676,0.82833,0.46903,0.47107,0.00783,0.00025194,0.00025194,0.00025194
71,7133.72,0.52512,0.31323,0.00531,0.8913,0.91583,0.92174,0.82253,0.46415,0.4773,0.00773,0.000237805,0.000237805,0.000237805
72,7234.14,0.51921,0.297,0.00522,0.88401,0.91545,0.92642,0.81967,0.46538,0.48003,0.00776,0.00022399,0.00022399,0.00022399
73,7333.96,0.51826,0.31457,0.00515,0.88681,0.88954,0.91878,0.81802,0.46784,0.46846,0.00778,0.000210507,0.000210507,0.000210507
74,7434.25,0.51998,0.30055,0.00524,0.88887,0.91442,0.92285,0.82426,0.46609,0.47565,0.00777,0.00019737,0.00019737,0.00019737
75,7534.57,0.51676,0.30723,0.00521,0.88758,0.92349,0.92774,0.83147,0.4635,0.46918,0.00774,0.000184592,0.000184592,0.000184592
76,7635.47,0.51831,0.2987,0.00517,0.88057,0.91551,0.91758,0.82105,0.46455,0.48095,0.00775,0.000172185,0.000172185,0.000172185
77,7735.52,0.51452,0.29126,0.00512,0.89082,0.91303,0.91599,0.81463,0.46788,0.46789,0.00779,0.000160162,0.000160162,0.000160162
78,7835.15,0.50818,0.28308,0.00513,0.89491,0.9007,0.91086,0.80992,0.46475,0.50683,0.00775,0.000148535,0.000148535,0.000148535
79,7934.74,0.49784,0.29578,0.00492,0.89111,0.90141,0.91055,0.80904,0.46295,0.51131,0.00772,0.000137315,0.000137315,0.000137315
80,8035.46,0.49523,0.28934,0.00496,0.87315,0.92415,0.91429,0.81334,0.46502,0.50861,0.00774,0.000126513,0.000126513,0.000126513
81,8135.95,0.47955,0.27161,0.00483,0.88939,0.91638,0.91969,0.82241,0.4656,0.49848,0.00775,0.00011614,0.00011614,0.00011614
82,8236.12,0.49933,0.28287,0.00502,0.87254,0.92054,0.91109,0.81202,0.46903,0.50204,0.00781,0.000106206,0.000106206,0.000106206
83,8333.99,0.49712,0.28102,0.00496,0.88595,0.90956,0.91548,0.81658,0.46472,0.49923,0.00774,9.67211e-05,9.67211e-05,9.67211e-05
84,8433.1,0.49388,0.28475,0.00494,0.88828,0.9052,0.91389,0.81628,0.4643,0.50226,0.00773,8.76942e-05,8.76942e-05,8.76942e-05
85,8532.35,0.48952,0.27832,0.0049,0.89422,0.89469,0.91846,0.81974,0.46862,0.51547,0.0078,7.91345e-05,7.91345e-05,7.91345e-05
86,8632.68,0.48705,0.28253,0.00489,0.8875,0.90614,0.91214,0.81552,0.46653,0.52028,0.00777,7.10504e-05,7.10504e-05,7.10504e-05
87,8732.69,0.48318,0.27775,0.00482,0.89151,0.89994,0.90994,0.8136,0.46524,0.51058,0.00775,6.34499e-05,6.34499e-05,6.34499e-05
88,8831.72,0.48308,0.27538,0.00483,0.88467,0.91099,0.90929,0.81353,0.46643,0.51959,0.00777,5.63404e-05,5.63404e-05,5.63404e-05
89,8929.76,0.48149,0.2693,0.00483,0.88646,0.91572,0.90897,0.81452,0.46733,0.51596,0.00779,4.97291e-05,4.97291e-05,4.97291e-05
90,9029.86,0.47025,0.26952,0.00473,0.88806,0.9157,0.91059,0.81471,0.46485,0.51825,0.00775,4.36223e-05,4.36223e-05,4.36223e-05
91,9130.98,0.41723,0.15302,0.00553,0.88316,0.90901,0.9119,0.81162,0.47468,0.52007,0.00792,3.80262e-05,3.80262e-05,3.80262e-05
92,9230.77,0.41242,0.14747,0.00541,0.87784,0.91336,0.91557,0.81579,0.47209,0.51192,0.00786,3.29463e-05,3.29463e-05,3.29463e-05
93,9330.56,0.40996,0.14577,0.00538,0.87199,0.92002,0.91241,0.81458,0.46951,0.51744,0.00782,2.83875e-05,2.83875e-05,2.83875e-05
94,9430.12,0.40472,0.14797,0.00533,0.89761,0.90583,0.91273,0.81322,0.46949,0.51534,0.00782,2.43545e-05,2.43545e-05,2.43545e-05
95,9530.27,0.40425,0.14038,0.00534,0.88434,0.92099,0.91085,0.8115,0.46993,0.52238,0.00782,2.0851e-05,2.0851e-05,2.0851e-05
96,9629.87,0.40311,0.14532,0.00532,0.88854,0.92117,0.90865,0.8122,0.46899,0.52651,0.00781,1.78807e-05,1.78807e-05,1.78807e-05
97,9729.74,0.40358,0.14097,0.00528,0.88498,0.91985,0.90928,0.81145,0.46938,0.52748,0.00782,1.54465e-05,1.54465e-05,1.54465e-05
98,9829.34,0.40138,0.14042,0.00524,0.88415,0.92322,0.90994,0.81187,0.46859,0.52523,0.00781,1.35507e-05,1.35507e-05,1.35507e-05
99,9929.35,0.40332,0.14345,0.00535,0.88512,0.92198,0.9106,0.81183,0.46847,0.52354,0.00779,1.21952e-05,1.21952e-05,1.21952e-05
100,10029,0.4025,0.14105,0.00527,0.88523,0.91847,0.9094,0.81058,0.46842,0.52654,0.0078,1.13814e-05,1.13814e-05,1.13814e-05
